24.03.2010 14:50:49	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 14:54:36	Рыбалка остановлена (капча)					Рыба
24.03.2010 14:55:33	Рыбалка запущена.					Рыба
24.03.2010 14:55:42	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 15:03:26	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
24.03.2010 15:03:26	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 15:07:20	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 15:11:13	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 15:11:13	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 15:15:04	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 15:26:47	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
24.03.2010 15:30:40	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
24.03.2010 15:30:40	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 15:42:19	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 15:42:19	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 15:42:19	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 15:53:55	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 15:57:53	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 15:57:53	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 15:57:53	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 16:01:46	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 16:01:46	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 16:05:37	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
24.03.2010 16:09:29	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 16:09:29	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 16:13:21	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 16:21:07	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 16:25:00	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 16:28:54	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
24.03.2010 16:28:54	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 16:32:46	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 16:36:40	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 16:36:40	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 16:44:36	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 16:48:29	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
24.03.2010 16:52:34	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 16:56:20	Рыбалка остановлена (капча)					Рыба
24.03.2010 16:57:28	Рыбалка запущена.					Рыба
24.03.2010 16:57:35	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 17:09:16	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 17:09:16	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 17:13:10	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 17:17:00	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 17:17:00	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 17:20:51	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 17:20:51	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 17:24:38	Рыбалка остановлена (капча)					Рыба
24.03.2010 18:44:47	Рыбалка запущена.					Рыба
24.03.2010 18:44:53	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 18:44:53	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 18:52:32	Рыбалка остановлена (капча)					Рыба
24.03.2010 18:52:55	Рыбалка запущена.					Рыба
24.03.2010 18:53:01	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 18:56:53	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 19:00:45	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
24.03.2010 19:00:45	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 19:08:35	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 19:12:30	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 19:12:30	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
24.03.2010 19:16:22	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 19:20:17	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 19:24:04	Рыбалка остановлена (капча)					Рыба
24.03.2010 19:34:45	Рыбалка запущена.					Рыба
24.03.2010 19:35:05	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 19:39:23	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 19:43:12	Рыбалка остановлена (капча)					Рыба
24.03.2010 19:43:25	Рыбалка запущена.					Рыба
24.03.2010 19:44:03	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 19:44:03	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 19:51:58	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 19:51:58	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 19:59:56	Сом	Малёк.	11,37	1	Опарыш	Рыба
25.03.2010 2:29:38	Сом	Гигантская.	15,15	7	Опарыш	Рыба
25.03.2010 2:33:32	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 2:37:25	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
25.03.2010 2:37:25	Сом	Малая.	13,55	3	Опарыш	Рыба
25.03.2010 2:41:17	Сом	Малёк.	11,37	1	Опарыш	Рыба
25.03.2010 2:45:09	Сом	Малёк.	11,37	1	Опарыш	Рыба
25.03.2010 2:52:52	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
25.03.2010 2:52:52	Сом	Огромная.	14,82	6	Опарыш	Рыба
25.03.2010 2:56:44	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 3:00:36	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
25.03.2010 3:04:32	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 3:04:32	Сом	Гигантская.	15,15	7	Опарыш	Рыба
25.03.2010 3:08:30	Сом	Большая.	14,45	5	Опарыш	Рыба
25.03.2010 3:12:22	Сом	Огромная.	14,82	6	Опарыш	Рыба
25.03.2010 3:16:09	Рыбалка остановлена (капча)					Рыба
25.03.2010 3:17:53	Рыбалка запущена.					Рыба
25.03.2010 3:18:00	Сом	Большая.	14,45	5	Опарыш	Рыба
25.03.2010 3:25:39	Рыбалка остановлена (капча)					Рыба
25.03.2010 13:56:45	Рыбалка запущена.					Рыба
25.03.2010 14:25:28	Рыбалка запущена.					Рыба
25.03.2010 14:25:35	Сом	Малёк.	11,37	1	Опарыш	Рыба
25.03.2010 14:29:30	Сом	Малёк.	11,37	1	Опарыш	Рыба
25.03.2010 14:33:22	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
25.03.2010 14:33:22	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
25.03.2010 14:45:01	Сом	Большая.	14,45	5	Опарыш	Рыба
25.03.2010 14:52:46	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 14:52:46	Сом	Большая.	14,45	5	Опарыш	Рыба
25.03.2010 14:56:41	Сом	Гигантская.	15,15	7	Опарыш	Рыба
25.03.2010 14:56:41	Кольцо Шамана	Гигантская.	76	3	Опарыш	Вещь
25.03.2010 15:00:25	Рыбалка остановлена (капча)					Рыба
25.03.2010 15:13:02	Рыбалка запущена.					Рыба
25.03.2010 15:16:56	Рыбалка остановлена (капча)					Рыба
25.03.2010 15:17:04	Рыбалка запущена.					Рыба
25.03.2010 15:17:11	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 15:25:02	Сом	Огромная.	14,82	6	Опарыш	Рыба
25.03.2010 15:28:54	Сом	Малая.	13,55	3	Опарыш	Рыба
25.03.2010 15:32:47	Сом	Средняя.	14,04	4	Опарыш	Рыба
25.03.2010 15:36:40	Сом	Малёк.	11,37	1	Опарыш	Рыба
